id,category,title,brand,price_raw,price_numeric,currency,unit,moq,supplier_name,location,rating,num_reviews,lead_time_days,product_url,listed_at,description,price_per_moq
P001732,Construction Equipment,Nova Chemicals Product P-208,Nova Chemicals,"INR 94,710.0 per piece",94710.0,INR,piece,1,Nova Chemicals (and Sons),"Chennai, Tamil Nadu",4.9,93,7,https://example.com/construction-equipment/1732,2025-07-24T20:41:47.084910,Earum nemo ut assumenda a exercitationem dolorem optio odio ullam veniam explicabo consectetur consequatur occaecati aliquid.,94710.0
P001733,Construction Equipment,GigaElectro Product P-322,GigaElectro,"INR 67,510.0 per set",67510.0,INR,set,10,GigaElectro (Inc),"Hyderabad, Telangana",3.6,20,7,https://example.com/construction-equipment/1733,2025-08-30T20:41:47.084958,Vero optio totam eaque excepturi laudantium consectetur.,6751.0
P001734,Textiles,GigaElectro Cotton Fabric Knitted,GigaElectro,"INR 3,473.0 per piece",3473.0,INR,piece,10,GigaElectro (and Sons),"Chennai, Tamil Nadu",4.8,109,1,https://example.com/textiles/1734,2025-06-18T20:41:47.085001,Iure commodi nostrum at ex tempore repellat ex voluptatum sunt rem ad ut totam veniam.,347.3
P001735,Industrial Machinery,GigaElectro Hydraulic Press Model 60Zy,GigaElectro,"INR 484,300.0 per meter",484300.0,INR,meter,1,GigaElectro (Inc),"Ahmedabad, Gujarat",3.4,98,30,https://example.com/industrial-machinery/1735,2025-02-22T20:41:47.085053,Mollitia cupiditate vel delectus accusamus quos sed suscipit ea veritatis id.,484300.0
P001737,Electronics,OmniPack Industrial Motor M-556,OmniPack,"INR 47,270.0 per pack",47270.0,INR,pack,1,OmniPack (and Sons),"Delhi, Delhi",5.0,20,3,https://example.com/electronics/1737,2025-04-26T20:41:47.085130,Maiores laudantium magni magni quas fugit incidunt voluptatem voluptate numquam.,47270.0
P001738,Electronics,OmniPack Industrial Motor M-313,OmniPack,"INR 40,850.0 per meter",40850.0,INR,meter,5,OmniPack (Group),"Ahmedabad, Gujarat",3.3,109,14,https://example.com/electronics/1738,2025-03-11T20:41:47.085172,Impedit consectetur unde sapiente ad at atque.,8170.0
P001739,Industrial Machinery,OmniPack Hydraulic Press Model 38ya,OmniPack,"INR 399,100.0 per set",399100.0,INR,set,2,OmniPack (LLC),"Chennai, Tamil Nadu",3.5,81,14,https://example.com/industrial-machinery/1739,2024-12-22T20:41:47.085218,Rerum eius quidem temporibus aspernatur neque accusamus magni dignissimos commodi quam ducimus voluptatum nesciunt.,199550.0
P001740,Construction Equipment,Metro Components Product P-538,Metro Components,"INR 97,640.0 per set",97640.0,INR,set,50,Metro Components (and Sons),"Kolkata, West Bengal",4.2,58,14,https://example.com/construction-equipment/1740,2025-05-07T20:41:47.085261,Enim asperiores quae commodi itaque natus aliquid facere esse consectetur dolores facere at quasi labore.,1952.8
P001741,Construction Equipment,Suresh Fabrics Product P-095,Suresh Fabrics,"INR 20,710.0 per piece",20710.0,INR,piece,1,Suresh Fabrics (Ltd),"Kolkata, West Bengal",3.5,73,7,https://example.com/construction-equipment/1741,2025-10-10T20:41:47.085303,Commodi quas laudantium repellat ducimus magni maxime repellendus minus quo.,20710.0
P001742,Construction Equipment,Suresh Fabrics Product P-562,Suresh Fabrics,"INR 65,220.0 per piece",65220.0,INR,piece,10,Suresh Fabrics (PLC),"Ahmedabad, Gujarat",4.8,10,3,https://example.com/construction-equipment/1742,2025-08-30T20:41:47.085368,Facilis optio optio optio sit culpa temporibus quaerat tempore.,6522.0
P001743,Packaging,OmniPack Corrugated Box Single Wall,OmniPack,"INR 1,190.0 per meter",1190.0,INR,meter,500,OmniPack (Inc),"Faridabad, Haryana",5.0,92,7,https://example.com/packaging/1743,2025-08-18T20:41:47.085406,Dolor doloribus distinctio ipsa magni exercitationem modi error velit in tenetur odit magnam nostrum id.,2.38
P001745,Construction Equipment,PrimeTextiles Product P-289,PrimeTextiles,"INR 69,890.0 per set",69890.0,INR,set,10,PrimeTextiles (Group),"Pune, Maharashtra",3.8,52,1,https://example.com/construction-equipment/1745,2025-01-20T20:41:47.085488,Modi itaque eius vitae aperiam odio voluptas harum suscipit unde incidunt.,6989.0
P001747,Construction Equipment,Metro Components Product P-156,Metro Components,"INR 87,080.0 per pack",87080.0,INR,pack,50,Metro Components (LLC),"Surat, Gujarat",4.7,46,1,https://example.com/construction-equipment/1747,2025-08-31T20:41:47.085587,Nostrum ipsam nisi dolores quam totam amet veritatis.,1741.6
P001750,Construction Equipment,GigaElectro Product P-180,GigaElectro,"INR 10,940.0 per piece",10940.0,INR,piece,10,GigaElectro (LLC),"Pune, Maharashtra",4.9,53,1,https://example.com/construction-equipment/1750,2024-11-16T20:41:47.085689,Recusandae deserunt error a saepe ex dolor.,1094.0
P001752,Chemical Supplies,Suresh Fabrics Industrial Solvent S-926,Suresh Fabrics,"INR 82,390.0 per kg",82390.0,INR,kg,1,Suresh Fabrics (Inc),"Chennai, Tamil Nadu",4.3,71,3,https://example.com/chemical-supplies/1752,2025-09-07T20:41:47.085758,Tempora laborum eaque quibusdam voluptatibus odio consequuntur consequatur occaecati quibusdam hic possimus recusandae numquam aperiam nobis.,82390.0
P001754,Construction Equipment,OmniPack Product P-383,OmniPack,"INR 24,620.0 per piece",24620.0,INR,piece,10,OmniPack (Inc),"Faridabad, Haryana",4.8,73,3,https://example.com/construction-equipment/1754,2025-02-08T20:41:47.085835,Iste soluta molestias at culpa delectus ea velit fuga labore maiores enim hic ipsum.,2462.0
P001756,Chemical Supplies,RoboMach Industrial Solvent S-817,RoboMach,"INR 83,490.0 per kg",83490.0,INR,kg,10,RoboMach (Group),"Pune, Maharashtra",3.6,109,1,https://example.com/chemical-supplies/1756,2024-10-22T20:41:47.085907,Fuga corrupti perspiciatis eius atque esse quos excepturi perferendis inventore eius molestiae.,8349.0
P001757,Chemical Supplies,GigaElectro Industrial Solvent S-838,GigaElectro,"INR 130,370.0 per piece",130370.0,INR,piece,5,GigaElectro (Ltd),"Delhi, Delhi",3.9,24,7,https://example.com/chemical-supplies/1757,2024-10-30T20:41:47.085948,Optio labore ipsam ipsa fugit eum tempore laboriosam facere esse nostrum officiis.,26074.0
P001758,Electronics,RoboMach Industrial Motor M-343,RoboMach,"INR 9,630.0 per set",9630.0,INR,set,1,RoboMach (Group),"Chennai, Tamil Nadu",4.5,29,3,https://example.com/electronics/1758,2025-09-25T20:41:47.085989,Iusto laudantium excepturi illum natus veritatis quas rerum eaque nostrum tempore laborum veniam possimus error.,9630.0
P001759,Construction Equipment,Metro Components Product P-153,Metro Components,"INR 68,720.0 per set",68720.0,INR,set,1,Metro Components (LLC),"Pune, Maharashtra",4.9,73,1,https://example.com/construction-equipment/1759,2024-11-19T20:41:47.086033,Iure commodi amet aliquid commodi ex dolorum iste dolorem enim vero dolores asperiores tempora ea modi.,68720.0
P001760,Electronics,Metro Components Industrial Motor M-225,Metro Components,"INR 41,580.0 per meter",41580.0,INR,meter,1,Metro Components (LLC),"Delhi, Delhi",3.8,57,3,https://example.com/electronics/1760,2025-08-04T20:41:47.086076,Vitae excepturi ducimus dolore earum vitae odio est hic eveniet officiis iusto nulla et.,41580.0
P001761,Construction Equipment,Metro Components Product P-328,Metro Components,"INR 87,010.0 per meter",87010.0,INR,meter,10,Metro Components (LLC),"Hyderabad, Telangana",4.4,87,7,https://example.com/construction-equipment/1761,2025-03-05T20:41:47.086116,Expedita accusantium quod quibusdam ratione saepe laborum nisi rerum facere magnam officiis.,8701.0
P001762,Construction Equipment,Nova Chemicals Product P-602,Nova Chemicals,"INR 85,920.0 per set",85920.0,INR,set,1,Nova Chemicals (PLC),"Hyderabad, Telangana",3.8,111,3,https://example.com/construction-equipment/1762,2025-02-10T20:41:47.086164,Occaecati blanditiis deserunt cumque distinctio quasi ratione odit ipsam error iure.,85920.0
P001763,Chemical Supplies,GigaElectro Industrial Solvent S-469,GigaElectro,"INR 88,620.0 per piece",88620.0,INR,piece,5,GigaElectro (Group),"Hyderabad, Telangana",4.0,7,1,https://example.com/chemical-supplies/1763,2025-02-26T20:41:47.086207,Ducimus voluptatem pariatur laudantium repellat reprehenderit doloribus enim.,17724.0
P001765,Packaging,Metro Components Corrugated Box Double Wall,Metro Components,INR 702.0 per set,702.0,INR,set,1000,Metro Components (Inc),"Kolkata, West Bengal",3.6,110,7,https://example.com/packaging/1765,2025-02-16T20:41:47.086269,Aspernatur expedita perspiciatis omnis aliquam autem quibusdam.,0.702
P001766,Chemical Supplies,GigaElectro Industrial Solvent S-679,GigaElectro,"INR 33,770.0 per meter",33770.0,INR,meter,1,GigaElectro (Ltd),"Chennai, Tamil Nadu",3.2,30,14,https://example.com/chemical-supplies/1766,2025-04-05T20:41:47.086310,Nemo laborum inventore nisi velit est perspiciatis id provident autem reiciendis.,33770.0
P001767,Electronics,OmniPack Industrial Motor M-938,OmniPack,"INR 25,730.0 per piece",25730.0,INR,piece,5,OmniPack (PLC),"Pune, Maharashtra",4.5,66,7,https://example.com/electronics/1767,2024-10-30T20:41:47.086352,Ipsum perspiciatis explicabo dicta incidunt voluptatum facilis perferendis explicabo minima illum laudantium iste.,5146.0
P001768,Industrial Machinery,GigaElectro Hydraulic Press Model 28In,GigaElectro,"INR 437,900.0 per kg",437900.0,INR,kg,5,GigaElectro (LLC),"Hyderabad, Telangana",3.2,72,1,https://example.com/industrial-machinery/1768,2025-06-17T20:41:47.086398,Voluptas dolorem exercitationem autem deserunt ab earum aliquid.,87580.0
P001771,Construction Equipment,GigaElectro Product P-658,GigaElectro,"INR 59,030.0 per meter",59030.0,INR,meter,50,GigaElectro (and Sons),"Surat, Gujarat",4.2,45,1,https://example.com/construction-equipment/1771,2025-04-07T20:41:47.086531,Repudiandae maiores voluptate exercitationem veniam pariatur dolores quas repellat veniam provident reiciendis consequuntur.,1180.6
P001772,Chemical Supplies,RoboMach Industrial Solvent S-886,RoboMach,"INR 40,860.0 per kg",40860.0,INR,kg,1,RoboMach (Group),"Mumbai, Maharashtra",4.7,45,14,https://example.com/chemical-supplies/1772,2025-06-17T20:41:47.086592,Aut repellat perferendis vero reiciendis cumque eaque omnis eum culpa fugiat unde nesciunt ratione molestias rem.,40860.0
P001774,Chemical Supplies,Apex Engineering Industrial Solvent S-544,Apex Engineering,"INR 42,580.0 per pack",42580.0,INR,pack,5,Apex Engineering (Inc),"Delhi, Delhi",3.4,70,14,https://example.com/chemical-supplies/1774,2025-08-10T20:41:47.086703,Maxime reiciendis porro pariatur quisquam possimus assumenda fugit.,8516.0
P001775,Electronics,Nova Chemicals Industrial Motor M-738,Nova Chemicals,"INR 11,310.0 per piece",11310.0,INR,piece,1,Nova Chemicals (Inc),"Pune, Maharashtra",3.2,75,14,https://example.com/electronics/1775,2025-08-18T20:41:47.086754,Corporis dignissimos repudiandae officia aut nihil ipsam veritatis inventore error aut quod.,11310.0
P001778,Electronics,Vijay Industries Industrial Motor M-906,Vijay Industries,"INR 44,430.0 per piece",44430.0,INR,piece,1,Vijay Industries (Ltd),"Faridabad, Haryana",4.2,118,30,https://example.com/electronics/1778,2025-05-29T20:41:47.086866,Ipsa voluptas dolores iure corporis nobis a in laboriosam saepe odio delectus atque corporis.,44430.0
P001779,Industrial Machinery,Vijay Industries Hydraulic Press Model 48HH,Vijay Industries,"INR 363,400.0 per meter",363400.0,INR,meter,1,Vijay Industries (Group),"Faridabad, Haryana",4.5,3,1,https://example.com/industrial-machinery/1779,2024-12-01T20:41:47.086912,Aliquid error magnam repellendus dolore dolorem repudiandae cum sapiente omnis recusandae ducimus inventore error nihil.,363400.0
P001781,Electronics,GigaElectro Industrial Motor M-342,GigaElectro,"INR 23,310.0 per set",23310.0,INR,set,50,GigaElectro (LLC),"Surat, Gujarat",3.4,15,3,https://example.com/electronics/1781,2025-04-14T20:41:47.086985,Provident nisi placeat commodi architecto sint nam aut.,466.2
P001782,Construction Equipment,GigaElectro Product P-682,GigaElectro,"INR 83,640.0 per set",83640.0,INR,set,10,GigaElectro (PLC),"Delhi, Delhi",4.7,20,14,https://example.com/construction-equipment/1782,2025-04-08T20:41:47.087027,Iure ab eius blanditiis ex doloribus nisi odit id consequuntur soluta veritatis illo.,8364.0
P001783,Industrial Machinery,PrimeTextiles Hydraulic Press Model 02lh,PrimeTextiles,"INR 218,500.0 per set",218500.0,INR,set,5,PrimeTextiles (Group),"Hyderabad, Telangana",3.4,97,3,https://example.com/industrial-machinery/1783,2025-07-02T20:41:47.087076,Quasi quidem mollitia magni facilis eius ab sint unde doloremque quo facilis doloremque magnam error.,43700.0
P001784,Industrial Machinery,PrimeTextiles Hydraulic Press Model 91aA,PrimeTextiles,"INR 236,800.0 per set",236800.0,INR,set,2,PrimeTextiles (LLC),"Chennai, Tamil Nadu",3.7,66,30,https://example.com/industrial-machinery/1784,2024-11-06T20:41:47.087124,Dolores rem sed laboriosam excepturi ducimus nemo quo provident commodi soluta quasi esse tenetur.,118400.0
P001786,Electronics,RoboMach Industrial Motor M-359,RoboMach,"INR 41,920.0 per kg",41920.0,INR,kg,50,RoboMach (Group),"Ahmedabad, Gujarat",3.7,27,1,https://example.com/electronics/1786,2025-07-10T20:41:47.087204,Laudantium laudantium sequi praesentium deleniti exercitationem magnam tenetur.,838.4
P001787,Chemical Supplies,GigaElectro Industrial Solvent S-941,GigaElectro,"INR 76,350.0 per meter",76350.0,INR,meter,10,GigaElectro (and Sons),"Delhi, Delhi",4.8,14,3,https://example.com/chemical-supplies/1787,2025-09-21T20:41:47.087247,Tenetur praesentium a at hic molestiae doloremque odio nam eum dolores.,7635.0
P001788,Electronics,OmniPack Industrial Motor M-684,OmniPack,"INR 47,500.0 per pack",47500.0,INR,pack,1,OmniPack (Inc),"Kolkata, West Bengal",3.9,83,30,https://example.com/electronics/1788,2024-10-19T20:41:47.087288,Iste rerum itaque sint ipsa aperiam harum dolore eveniet veritatis sapiente ut reiciendis iste odio.,47500.0
P001789,Construction Equipment,PrimeTextiles Product P-317,PrimeTextiles,"INR 6,230.0 per pack",6230.0,INR,pack,1,PrimeTextiles (and Sons),"Bengaluru, Karnataka",4.6,30,1,https://example.com/construction-equipment/1789,2025-01-31T20:41:47.087330,Dolorem debitis neque in repudiandae quas ex.,6230.0
P001792,Construction Equipment,Metro Components Product P-110,Metro Components,"INR 52,280.0 per meter",52280.0,INR,meter,50,Metro Components (Group),"Delhi, Delhi",4.0,81,30,https://example.com/construction-equipment/1792,2025-09-07T20:41:47.087432,Labore esse ipsum enim quia in itaque maiores ratione corrupti harum nemo eos excepturi velit.,1045.6
P001793,Construction Equipment,Suresh Fabrics Product P-039,Suresh Fabrics,"INR 46,630.0 per kg",46630.0,INR,kg,50,Suresh Fabrics (Inc),"Ahmedabad, Gujarat",3.3,97,1,https://example.com/construction-equipment/1793,2025-10-05T20:41:47.087473,Magni vero fugit similique qui accusamus inventore quam quas delectus sint officiis sint architecto maxime ut.,932.6
P001794,Construction Equipment,Apex Engineering Product P-870,Apex Engineering,"INR 86,430.0 per piece",86430.0,INR,piece,50,Apex Engineering (PLC),"Delhi, Delhi",3.8,96,30,https://example.com/construction-equipment/1794,2025-09-07T20:41:47.087515,Sunt tempora ipsa fugiat aliquam omnis necessitatibus tempora illo fugiat libero nihil sunt.,1728.6
P001795,Industrial Machinery,Nova Chemicals Hydraulic Press Model 71QY,Nova Chemicals,"INR 266,400.0 per meter",266400.0,INR,meter,1,Nova Chemicals (Inc),"Faridabad, Haryana",4.4,7,30,https://example.com/industrial-machinery/1795,2025-10-05T20:41:47.087570,Veniam quis voluptates commodi mollitia in deleniti recusandae.,266400.0
P001796,Construction Equipment,PrimeTextiles Product P-682,PrimeTextiles,"INR 98,850.0 per meter",98850.0,INR,meter,10,PrimeTextiles (LLC),"Delhi, Delhi",4.6,64,7,https://example.com/construction-equipment/1796,2025-05-22T20:41:47.087618,Cum deserunt velit doloribus ratione dolor nihil dolorem eius ad.,9885.0
P001797,Textiles,PrimeTextiles Cotton Fabric Plain,PrimeTextiles,"INR 2,752.0 per pack",2752.0,INR,pack,50,PrimeTextiles (Group),"Surat, Gujarat",4.2,36,14,https://example.com/textiles/1797,2025-01-24T20:41:47.087648,Rerum veritatis fugiat voluptates ea dolorem totam.,55.04
P001798,Industrial Machinery,PrimeTextiles Hydraulic Press Model 69wP,PrimeTextiles,"INR 129,100.0 per pack",129100.0,INR,pack,1,PrimeTextiles (and Sons),"Surat, Gujarat",4.6,40,14,https://example.com/industrial-machinery/1798,2025-02-20T20:41:47.087699,Exercitationem modi hic quod nisi at magni doloribus quaerat aliquid.,129100.0
P001799,Industrial Machinery,OmniPack Hydraulic Press Model 64qH,OmniPack,"INR 245,600.0 per piece",245600.0,INR,piece,1,OmniPack (PLC),"Surat, Gujarat",3.3,84,7,https://example.com/industrial-machinery/1799,2025-06-15T20:41:47.087744,Enim laboriosam veniam doloribus blanditiis neque quidem reiciendis quos ducimus facere vitae.,245600.0
P001800,Chemical Supplies,Suresh Fabrics Industrial Solvent S-280,Suresh Fabrics,"INR 128,060.0 per kg",128060.0,INR,kg,1,Suresh Fabrics (LLC),"Faridabad, Haryana",3.7,19,14,https://example.com/chemical-supplies/1800,2025-04-08T20:41:47.087785,Voluptate illum voluptatibus voluptas facilis reiciendis laboriosam similique veritatis mollitia.,128060.0
P001803,Electronics,Vijay Industries Industrial Motor M-249,Vijay Industries,"INR 30,300.0 per pack",30300.0,INR,pack,50,Vijay Industries (LLC),"Ahmedabad, Gujarat",4.6,2,30,https://example.com/electronics/1803,2024-11-27T20:41:47.087888,Cupiditate repellendus labore pariatur hic error incidunt doloremque quis molestiae magni iusto accusantium.,606.0
P001807,Industrial Machinery,PrimeTextiles Hydraulic Press Model 15kz,PrimeTextiles,"INR 363,500.0 per kg",363500.0,INR,kg,5,PrimeTextiles (Ltd),"Chennai, Tamil Nadu",4.1,82,7,https://example.com/industrial-machinery/1807,2025-03-24T20:41:47.088031,Ipsum eius repudiandae dolorem quam animi modi quisquam eos molestiae vel deleniti accusamus voluptas magni.,72700.0
P001809,Electronics,Metro Components Industrial Motor M-923,Metro Components,"INR 15,820.0 per piece",15820.0,INR,piece,10,Metro Components (and Sons),"Kolkata, West Bengal",4.8,105,14,https://example.com/electronics/1809,2025-05-22T20:41:47.088102,Laborum eaque optio exercitationem provident numquam itaque atque aliquid autem inventore non sed.,1582.0
